year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,11,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",137.00,21.00,10.07,0.00,1.99,0.27,8.67,1.00,0.00,1632.00,873.00,0.00,98.00,20.00,641.00
2022,11,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",118.00,26.00,7.53,0.00,3.97,0.73,13.77,1.00,0.00,1395.00,275.00,0.00,112.00,16.00,992.00
2022,11,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",192.00,52.00,13.61,0.00,31.82,0.00,6.56,0.00,0.00,2422.00,928.00,0.00,835.00,0.00,659.00
2022,11,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",122.00,27.00,5.72,0.00,4.56,0.00,16.72,1.00,0.00,1589.00,446.00,0.00,125.00,0.00,1018.00
2022,11,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",453.00,108.00,34.47,2.75,31.47,1.00,38.31,5.00,0.00,6438.00,1903.00,241.00,1245.00,25.00,3024.00
2022,11,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",88.00,30.00,12.37,1.42,2.87,0.00,13.34,1.00,0.00,2196.00,1047.00,32.00,74.00,0.00,1043.00
2022,11,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",170.00,35.00,14.46,0.00,2.39,0.19,17.95,1.00,0.00,3092.00,1084.00,0.00,130.00,19.00,1859.00
2022,11,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",385.00,67.00,23.57,1.55,12.75,0.20,28.93,1.00,0.00,5512.00,1581.00,129.00,362.00,30.00,3410.00
2022,11,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",29.00,6.00,3.46,0.00,0.68,0.00,1.86,0.00,1.00,454.00,161.00,0.00,45.00,0.00,248.00
2022,11,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",462.00,91.00,33.12,1.07,17.06,0.00,39.75,14.00,0.00,5872.00,1780.00,61.00,567.00,0.00,3464.00
2022,11,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1164.00,246.00,83.08,5.86,77.92,0.06,79.08,4.00,3.00,22146.00,8038.00,506.00,2693.00,2.00,10907.00
2022,11,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60.00,11.00,3.92,0.00,6.49,0.00,0.59,0.00,0.00,452.00,162.00,0.00,230.00,0.00,60.00
2022,11,AA,American Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1041.00,255.00,75.40,7.01,80.05,0.64,91.90,3.00,0.00,16608.00,6990.00,530.00,2870.00,17.00,6201.00
2022,11,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2525.00,539.00,177.71,6.37,184.08,3.77,167.07,15.00,4.00,36380.00,12730.00,601.00,5991.00,208.00,16850.00
2022,11,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1733.00,461.00,110.35,9.78,196.88,1.75,142.24,33.00,8.00,33757.00,9638.00,443.00,11852.00,108.00,11716.00
2022,11,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",60.00,13.00,4.32,0.00,6.09,0.00,2.60,0.00,0.00,697.00,296.00,0.00,201.00,0.00,200.00
2022,11,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",106.00,20.00,5.31,0.27,3.71,0.00,10.72,1.00,0.00,1298.00,203.00,45.00,234.00,0.00,816.00
2022,11,AA,American Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",49.00,16.00,4.26,0.55,5.15,0.00,6.03,0.00,0.00,1213.00,274.00,96.00,176.00,0.00,667.00
2022,11,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",499.00,117.00,39.27,2.25,16.34,0.83,58.30,4.00,0.00,8293.00,2951.00,119.00,642.00,25.00,4556.00
2022,11,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1526.00,304.00,108.81,6.58,84.50,0.00,104.11,95.00,0.00,18706.00,6707.00,388.00,2814.00,0.00,8797.00
2022,11,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",89.00,21.00,9.46,0.00,3.38,0.00,8.16,2.00,0.00,687.00,330.00,0.00,81.00,0.00,276.00
2022,11,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",300.00,72.00,18.38,1.03,13.02,0.00,39.58,2.00,0.00,5253.00,2059.00,263.00,458.00,0.00,2473.00
2022,11,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",120.00,33.00,12.43,2.26,9.61,0.00,8.69,0.00,0.00,3527.00,1546.00,845.00,362.00,0.00,774.00
2022,11,AA,American Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3995.00,820.00,266.59,11.65,288.25,4.11,249.41,33.00,24.00,60048.00,22863.00,796.00,10272.00,140.00,25977.00
2022,11,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",177.00,35.00,13.41,1.16,4.07,0.00,16.35,2.00,0.00,2010.00,862.00,52.00,119.00,0.00,977.00
2022,11,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",148.00,34.00,11.02,0.82,4.78,0.00,17.38,1.00,0.00,2452.00,809.00,52.00,181.00,0.00,1410.00
2022,11,AA,American Airlines Inc.,MSO,"Missoula, MT: Missoula Montana",32.00,7.00,3.39,0.00,2.69,0.00,0.92,0.00,1.00,272.00,149.00,0.00,54.00,0.00,69.00
2022,11,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",286.00,55.00,25.84,1.39,5.60,0.00,22.17,3.00,2.00,3385.00,1597.00,42.00,159.00,0.00,1587.00
2022,11,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",521.00,105.00,36.08,3.76,28.54,0.00,36.62,0.00,0.00,6198.00,2030.00,157.00,1111.00,0.00,2900.00
2022,11,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",29.00,4.00,3.64,0.00,0.00,0.00,0.36,0.00,0.00,227.00,197.00,0.00,0.00,0.00,30.00
2022,11,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",88.00,21.00,7.14,0.00,3.10,0.00,10.76,0.00,0.00,1782.00,302.00,0.00,78.00,0.00,1402.00
2022,11,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",162.00,36.00,9.04,0.00,25.12,0.00,1.85,0.00,1.00,1579.00,637.00,0.00,893.00,0.00,49.00
2022,11,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",236.00,62.00,19.89,1.61,11.99,0.69,27.82,2.00,0.00,3610.00,981.00,104.00,332.00,25.00,2168.00
2022,11,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",232.00,49.00,17.51,1.66,7.58,0.00,22.24,2.00,1.00,2145.00,758.00,49.00,247.00,0.00,1091.00
2022,11,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",234.00,71.00,26.41,1.68,21.89,0.00,21.02,0.00,0.00,4643.00,2088.00,75.00,596.00,0.00,1884.00
2022,11,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4175.00,682.00,191.39,16.43,165.05,3.44,305.69,74.00,4.00,87197.00,37373.00,3013.00,8609.00,118.00,38084.00
2022,11,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",201.00,41.00,17.41,0.00,5.19,0.94,17.45,1.00,1.00,2684.00,1092.00,0.00,164.00,34.00,1394.00
2022,11,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",375.00,86.00,29.40,1.21,27.57,0.00,27.82,16.00,0.00,4919.00,1536.00,93.00,940.00,0.00,2350.00
2022,11,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",265.00,68.00,21.32,0.80,16.93,0.75,28.20,2.00,0.00,4210.00,1612.00,80.00,565.00,30.00,1923.00
2022,11,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",2977.00,477.00,151.95,9.38,107.40,0.13,208.14,23.00,2.00,48772.00,17919.00,685.00,3507.00,23.00,26638.00
2022,11,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4104.00,716.00,246.36,8.64,204.33,0.05,256.62,24.00,4.00,65296.00,33179.00,1035.00,6294.00,2.00,24786.00
2022,11,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",409.00,80.00,32.38,2.41,9.62,0.00,35.59,2.00,0.00,5160.00,2473.00,103.00,309.00,0.00,2275.00
2022,11,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",152.00,39.00,12.36,1.87,4.98,0.00,19.79,1.00,2.00,3103.00,1069.00,110.00,245.00,0.00,1679.00
2022,11,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",162.00,30.00,8.97,1.03,7.47,0.00,12.53,3.00,0.00,1432.00,369.00,53.00,222.00,0.00,788.00
2022,11,AA,American Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",163.00,25.00,12.89,1.00,2.50,0.00,8.61,0.00,1.00,1230.00,630.00,44.00,72.00,0.00,484.00
2022,11,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",97.00,23.00,7.73,0.00,2.75,0.00,12.51,0.00,1.00,2006.00,525.00,0.00,94.00,0.00,1387.00
2022,11,AA,American Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",821.00,209.00,61.14,1.75,49.62,2.18,94.31,6.00,1.00,13467.00,4120.00,164.00,1929.00,90.00,7164.00
2022,11,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",292.00,51.00,24.18,0.00,4.97,0.00,21.85,1.00,0.00,2372.00,860.00,0.00,154.00,0.00,1358.00
2022,11,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",153.00,35.00,14.08,0.00,5.46,0.27,15.20,2.00,0.00,1648.00,687.00,0.00,131.00,8.00,822.00
2022,11,AA,American Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",82.00,16.00,7.45,0.00,1.87,0.00,6.67,0.00,0.00,823.00,432.00,0.00,57.00,0.00,334.00
2022,11,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",455.00,95.00,31.35,2.53,28.06,1.20,31.85,4.00,1.00,5257.00,1821.00,94.00,1021.00,41.00,2280.00
2022,11,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",649.00,173.00,47.70,2.93,62.06,1.05,59.25,4.00,0.00,10475.00,4295.00,369.00,1971.00,55.00,3785.00
2022,11,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",588.00,181.00,60.73,2.16,42.26,0.00,75.85,3.00,1.00,14365.00,5054.00,147.00,1710.00,0.00,7454.00
2022,11,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",172.00,43.00,16.89,0.14,5.74,0.00,20.23,2.00,0.00,2175.00,1043.00,6.00,185.00,0.00,941.00
2022,11,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",93.00,25.00,11.10,0.05,1.96,0.00,11.89,1.00,0.00,3165.00,1675.00,7.00,109.00,0.00,1374.00
2022,11,AA,American Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",57.00,20.00,11.52,1.17,1.68,0.00,5.63,2.00,0.00,1100.00,577.00,132.00,110.00,0.00,281.00
2022,11,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",123.00,22.00,9.78,0.00,1.01,0.00,11.20,0.00,0.00,2369.00,1671.00,0.00,59.00,0.00,639.00
2022,11,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",452.00,100.00,33.06,2.81,38.24,0.91,24.98,2.00,1.00,5899.00,2663.00,181.00,1364.00,41.00,1650.00
2022,11,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",753.00,229.00,81.99,1.82,68.61,0.65,75.93,4.00,0.00,13092.00,4762.00,62.00,2252.00,29.00,5987.00
2022,11,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",176.00,37.00,12.32,1.15,9.65,0.91,12.98,0.00,0.00,1734.00,575.00,31.00,282.00,48.00,798.00
2022,11,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",324.00,64.00,27.35,3.62,16.85,0.00,16.17,0.00,0.00,2977.00,1334.00,161.00,501.00,0.00,981.00
2022,11,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",268.00,76.00,28.34,2.59,16.36,0.30,28.42,2.00,0.00,5755.00,2387.00,100.00,630.00,13.00,2625.00
2022,11,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",184.00,55.00,22.56,1.70,11.38,0.00,19.36,1.00,0.00,4088.00,1239.00,88.00,420.00,0.00,2341.00
2022,11,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",531.00,116.00,43.21,4.38,41.18,0.00,27.23,3.00,0.00,6512.00,2556.00,204.00,1496.00,0.00,2256.00
2022,11,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",230.00,67.00,15.75,0.56,22.18,0.04,28.47,1.00,0.00,3834.00,924.00,28.00,792.00,14.00,2076.00
2022,11,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",502.00,118.00,48.10,2.06,19.06,1.02,47.76,2.00,0.00,12892.00,5005.00,221.00,652.00,40.00,6974.00
2022,11,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",129.00,25.00,11.31,2.19,5.00,0.00,6.49,0.00,0.00,1542.00,555.00,106.00,192.00,0.00,689.00
2022,11,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",35.00,5.00,1.64,0.89,1.46,0.00,1.01,0.00,0.00,348.00,100.00,57.00,33.00,0.00,158.00
2022,11,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",112.00,26.00,13.75,0.00,0.88,0.00,11.36,1.00,0.00,1504.00,721.00,0.00,27.00,0.00,756.00
2022,11,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",974.00,207.00,79.61,4.15,41.31,0.17,81.77,10.00,5.00,12346.00,4788.00,318.00,1424.00,6.00,5810.00
2022,11,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",157.00,30.00,13.81,0.40,4.47,0.59,10.73,2.00,0.00,1235.00,512.00,12.00,111.00,79.00,521.00
2022,11,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",348.00,65.00,27.55,1.65,15.08,0.00,20.72,1.00,0.00,5144.00,3427.00,64.00,393.00,0.00,1260.00
2022,11,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",110.00,30.00,12.57,1.36,3.73,0.03,12.31,0.00,0.00,3485.00,1861.00,108.00,95.00,11.00,1410.00
2022,11,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",154.00,45.00,20.73,0.34,8.88,0.00,15.06,0.00,0.00,3093.00,1270.00,24.00,276.00,0.00,1523.00
2022,11,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",63.00,22.00,8.63,0.00,2.08,0.00,11.29,1.00,0.00,1637.00,483.00,0.00,64.00,0.00,1090.00
2022,11,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",62.00,13.00,4.96,0.00,4.99,0.00,3.05,1.00,0.00,785.00,502.00,0.00,173.00,0.00,110.00
2022,11,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9.00,1.00,0.94,0.00,0.06,0.00,0.00,0.00,1.00,118.00,111.00,0.00,7.00,0.00,0.00
2022,11,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",57.00,14.00,1.42,0.00,4.00,0.00,8.59,0.00,0.00,913.00,59.00,0.00,137.00,0.00,717.00
2022,11,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",984.00,267.00,60.11,10.30,108.40,11.19,77.00,31.00,2.00,14062.00,2556.00,1362.00,3968.00,380.00,5796.00
2022,11,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62.00,16.00,8.84,0.56,5.16,0.00,1.44,0.00,0.00,602.00,303.00,35.00,178.00,0.00,86.00
2022,11,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",281.00,42.00,14.77,0.00,15.86,0.00,11.37,1.00,2.00,1765.00,726.00,0.00,503.00,0.00,536.00
2022,11,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",58.00,11.00,3.00,1.75,1.99,0.00,4.27,3.00,1.00,821.00,315.00,189.00,94.00,0.00,223.00
2022,11,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",59.00,18.00,3.39,1.00,5.04,0.00,8.57,0.00,0.00,1063.00,136.00,364.00,190.00,0.00,373.00
2022,11,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",182.00,28.00,8.74,1.14,7.10,0.00,11.03,1.00,0.00,1751.00,574.00,174.00,355.00,0.00,648.00
2022,11,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",199.00,42.00,16.28,0.19,16.91,0.00,8.62,1.00,2.00,2356.00,1123.00,42.00,585.00,0.00,606.00
2022,11,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",29.00,12.00,4.85,1.80,2.73,0.00,2.62,1.00,0.00,538.00,234.00,79.00,132.00,0.00,93.00
2022,11,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",141.00,23.00,3.34,1.18,6.76,0.00,11.72,3.00,1.00,1595.00,197.00,408.00,352.00,0.00,638.00
2022,11,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",29.00,5.00,0.00,0.00,4.00,0.00,1.00,1.00,0.00,191.00,0.00,0.00,142.00,0.00,49.00
2022,11,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",41.00,5.00,0.00,0.00,4.00,0.00,1.00,3.00,0.00,103.00,0.00,0.00,81.00,0.00,22.00
2022,11,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",58.00,5.00,0.00,0.00,1.32,0.00,3.68,1.00,0.00,388.00,0.00,0.00,34.00,0.00,354.00
2022,11,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",29.00,1.00,0.86,0.00,0.14,0.00,0.00,0.00,1.00,37.00,32.00,0.00,5.00,0.00,0.00
2022,11,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",30.00,7.00,2.31,1.00,2.06,0.00,1.63,0.00,0.00,329.00,45.00,181.00,73.00,0.00,30.00
2022,11,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",29.00,6.00,0.00,1.00,3.03,0.00,1.97,0.00,0.00,272.00,0.00,113.00,68.00,0.00,91.00
2022,11,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",29.00,8.00,0.92,0.18,4.72,0.49,1.70,0.00,0.00,719.00,55.00,75.00,174.00,19.00,396.00
2022,11,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",58.00,8.00,2.11,0.00,4.51,0.00,1.38,2.00,1.00,301.00,98.00,0.00,142.00,0.00,61.00
2022,11,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",150.00,35.00,6.08,1.44,19.81,0.00,7.67,0.00,1.00,1670.00,411.00,116.00,760.00,0.00,383.00
2022,11,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",147.00,28.00,6.77,1.06,9.48,0.00,10.69,3.00,0.00,1277.00,215.00,105.00,343.00,0.00,614.00
2022,11,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",156.00,39.00,10.44,3.39,18.89,0.00,6.27,2.00,0.00,2466.00,552.00,816.00,678.00,0.00,420.00
2022,11,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",29.00,9.00,1.00,0.88,5.59,0.00,1.53,0.00,0.00,444.00,59.00,156.00,161.00,0.00,68.00
2022,11,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",29.00,6.00,2.42,0.00,1.24,0.00,2.34,1.00,0.00,259.00,119.00,0.00,52.00,0.00,88.00
2022,11,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",298.00,97.00,16.32,5.40,70.90,0.00,4.38,1.00,0.00,4836.00,1090.00,387.00,2835.00,0.00,524.00
2022,11,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",210.00,47.00,13.23,0.39,29.42,0.00,3.95,4.00,0.00,2017.00,793.00,86.00,922.00,0.00,216.00
2022,11,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",38.00,8.00,2.04,0.33,3.55,0.00,2.08,1.00,0.00,325.00,94.00,12.00,129.00,0.00,90.00
2022,11,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",82.00,27.00,3.77,1.11,18.43,0.00,3.69,1.00,1.00,1382.00,406.00,135.00,737.00,0.00,104.00
2022,11,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",193.00,47.00,10.24,2.82,16.68,2.77,14.49,3.00,0.00,2320.00,612.00,296.00,455.00,66.00,891.00
2022,11,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",260.00,69.00,18.05,2.20,40.85,0.00,7.90,0.00,1.00,3536.00,1316.00,172.00,1362.00,0.00,686.00
2022,11,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",101.00,24.00,10.59,0.69,11.72,0.00,1.00,0.00,0.00,882.00,527.00,68.00,267.00,0.00,20.00
2022,11,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",58.00,16.00,3.12,1.02,7.91,0.00,3.95,0.00,1.00,868.00,196.00,85.00,437.00,0.00,150.00
2022,11,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",29.00,6.00,0.99,0.94,2.07,0.00,2.00,0.00,0.00,449.00,152.00,167.00,96.00,0.00,34.00
2022,11,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",352.00,55.00,12.98,3.49,32.41,0.00,6.11,4.00,0.00,2687.00,716.00,383.00,1009.00,0.00,579.00
2022,11,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",328.00,60.00,17.01,3.66,18.89,0.00,20.45,10.00,4.00,3238.00,913.00,209.00,675.00,0.00,1441.00
2022,11,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",126.00,35.00,9.46,1.59,18.98,0.00,4.97,0.00,0.00,1669.00,669.00,224.00,643.00,0.00,133.00
2022,11,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",174.00,39.00,16.91,1.46,11.13,0.00,9.49,4.00,5.00,2984.00,1315.00,112.00,468.00,0.00,1089.00
2022,11,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",474.00,95.00,25.50,7.09,35.15,0.00,27.26,6.00,0.00,5606.00,1314.00,675.00,1350.00,0.00,2267.00
2022,11,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",776.00,180.00,45.91,2.30,94.74,1.62,35.43,9.00,1.00,8049.00,2799.00,413.00,2808.00,79.00,1950.00
2022,11,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",114.00,21.00,8.74,0.25,7.89,0.00,4.11,1.00,0.00,1388.00,574.00,12.00,394.00,0.00,408.00
2022,11,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",48.00,9.00,1.00,3.00,2.50,0.00,2.50,0.00,0.00,486.00,66.00,267.00,75.00,0.00,78.00
2022,11,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",198.00,45.00,11.87,1.74,28.27,0.00,3.12,11.00,0.00,2166.00,805.00,141.00,990.00,0.00,230.00
2022,11,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",30.00,4.00,0.26,0.00,2.86,0.88,0.00,0.00,0.00,107.00,10.00,0.00,74.00,23.00,0.00
2022,11,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",29.00,4.00,1.98,1.00,0.02,0.00,1.00,0.00,0.00,241.00,61.00,164.00,1.00,0.00,15.00
2022,11,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",56.00,15.00,6.30,1.65,4.08,0.00,2.96,0.00,0.00,927.00,389.00,341.00,128.00,0.00,69.00
2022,11,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",29.00,10.00,4.83,0.00,3.31,0.00,1.86,0.00,1.00,474.00,179.00,0.00,158.00,0.00,137.00
2022,11,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",77.00,16.00,4.39,0.00,4.36,0.00,7.24,2.00,0.00,648.00,248.00,0.00,120.00,0.00,280.00
2022,11,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",240.00,78.00,14.27,2.78,54.11,0.00,6.84,1.00,0.00,3439.00,799.00,509.00,1841.00,0.00,290.00
2022,11,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",29.00,11.00,0.84,0.94,6.92,0.00,2.30,0.00,0.00,363.00,16.00,135.00,159.00,0.00,53.00
2022,11,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",29.00,6.00,1.80,0.16,4.05,0.00,0.00,0.00,0.00,420.00,187.00,19.00,214.00,0.00,0.00
2022,11,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",58.00,8.00,2.00,0.00,5.00,0.00,1.00,3.00,1.00,361.00,168.00,0.00,141.00,0.00,52.00
2022,11,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",130.00,25.00,10.74,0.00,11.75,0.00,2.51,5.00,0.00,850.00,448.00,0.00,324.00,0.00,78.00
2022,11,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",210.00,43.00,9.45,4.96,22.25,0.00,6.34,1.00,0.00,3187.00,678.00,843.00,1416.00,0.00,250.00
